bioproject,sample,run,read1,read2
PRJNA693857,GSM5029356,SRR13500425,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500425_GSM5029356_SD6336.2_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500425_GSM5029356_SD6336.2_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029356,SRR13500426,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500426_GSM5029356_SD6336.2_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500426_GSM5029356_SD6336.2_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029356,SRR13500427,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500427_GSM5029356_SD6336.2_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500427_GSM5029356_SD6336.2_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029356,SRR13500428,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500428_GSM5029356_SD6336.2_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500428_GSM5029356_SD6336.2_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029356,SRR13500429,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500429_GSM5029356_SD6336.2_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500429_GSM5029356_SD6336.2_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029356,SRR13500430,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500430_GSM5029356_SD6336.2_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500430_GSM5029356_SD6336.2_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029356,SRR13500431,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500431_GSM5029356_SD6336.2_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500431_GSM5029356_SD6336.2_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029356,SRR13500432,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500432_GSM5029356_SD6336.2_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500432_GSM5029356_SD6336.2_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029357,SRR13500433,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500433_GSM5029357_SD6494.2_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500433_GSM5029357_SD6494.2_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029357,SRR13500434,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500434_GSM5029357_SD6494.2_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500434_GSM5029357_SD6494.2_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029357,SRR13500435,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500435_GSM5029357_SD6494.2_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500435_GSM5029357_SD6494.2_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029357,SRR13500436,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500436_GSM5029357_SD6494.2_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500436_GSM5029357_SD6494.2_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029357,SRR13500437,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500437_GSM5029357_SD6494.2_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500437_GSM5029357_SD6494.2_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029357,SRR13500438,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500438_GSM5029357_SD6494.2_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500438_GSM5029357_SD6494.2_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029357,SRR13500439,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500439_GSM5029357_SD6494.2_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500439_GSM5029357_SD6494.2_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029357,SRR13500440,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500440_GSM5029357_SD6494.2_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500440_GSM5029357_SD6494.2_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029358,SRR13500441,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500441_GSM5029358_SD7357.1_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500441_GSM5029358_SD7357.1_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029358,SRR13500442,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500442_GSM5029358_SD7357.1_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500442_GSM5029358_SD7357.1_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029358,SRR13500443,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500443_GSM5029358_SD7357.1_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500443_GSM5029358_SD7357.1_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029358,SRR13500444,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500444_GSM5029358_SD7357.1_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500444_GSM5029358_SD7357.1_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029358,SRR13500445,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500445_GSM5029358_SD7357.1_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500445_GSM5029358_SD7357.1_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029358,SRR13500446,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500446_GSM5029358_SD7357.1_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500446_GSM5029358_SD7357.1_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029358,SRR13500447,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500447_GSM5029358_SD7357.1_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500447_GSM5029358_SD7357.1_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029358,SRR13500448,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500448_GSM5029358_SD7357.1_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500448_GSM5029358_SD7357.1_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029359,SRR13500449,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500449_GSM5029359_NR1867_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500449_GSM5029359_NR1867_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029359,SRR13500450,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500450_GSM5029359_NR1867_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500450_GSM5029359_NR1867_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029359,SRR13500451,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500451_GSM5029359_NR1867_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500451_GSM5029359_NR1867_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029359,SRR13500452,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500452_GSM5029359_NR1867_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500452_GSM5029359_NR1867_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029359,SRR13500453,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500453_GSM5029359_NR1867_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500453_GSM5029359_NR1867_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029359,SRR13500454,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500454_GSM5029359_NR1867_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500454_GSM5029359_NR1867_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029359,SRR13500455,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500455_GSM5029359_NR1867_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500455_GSM5029359_NR1867_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029359,SRR13500456,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500456_GSM5029359_NR1867_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500456_GSM5029359_NR1867_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029360,SRR13500457,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500457_GSM5029360_NR3549_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500457_GSM5029360_NR3549_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029360,SRR13500458,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500458_GSM5029360_NR3549_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500458_GSM5029360_NR3549_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029360,SRR13500459,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500459_GSM5029360_NR3549_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500459_GSM5029360_NR3549_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029360,SRR13500460,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500460_GSM5029360_NR3549_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500460_GSM5029360_NR3549_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029360,SRR13500461,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500461_GSM5029360_NR3549_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500461_GSM5029360_NR3549_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029360,SRR13500462,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500462_GSM5029360_NR3549_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500462_GSM5029360_NR3549_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029360,SRR13500463,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500463_GSM5029360_NR3549_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500463_GSM5029360_NR3549_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029360,SRR13500464,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500464_GSM5029360_NR3549_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500464_GSM5029360_NR3549_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029361,SRR13500465,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500465_GSM5029361_NR5784_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500465_GSM5029361_NR5784_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029361,SRR13500466,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500466_GSM5029361_NR5784_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500466_GSM5029361_NR5784_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029361,SRR13500467,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500467_GSM5029361_NR5784_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500467_GSM5029361_NR5784_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029361,SRR13500468,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500468_GSM5029361_NR5784_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500468_GSM5029361_NR5784_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029361,SRR13500469,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500469_GSM5029361_NR5784_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500469_GSM5029361_NR5784_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029361,SRR13500470,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500470_GSM5029361_NR5784_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500470_GSM5029361_NR5784_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029361,SRR13500471,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500471_GSM5029361_NR5784_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500471_GSM5029361_NR5784_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029361,SRR13500472,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500472_GSM5029361_NR5784_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500472_GSM5029361_NR5784_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029362,SRR13500473,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500473_GSM5029362_NR8727_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500473_GSM5029362_NR8727_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029362,SRR13500474,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500474_GSM5029362_NR8727_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500474_GSM5029362_NR8727_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029362,SRR13500475,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500475_GSM5029362_NR8727_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500475_GSM5029362_NR8727_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029362,SRR13500476,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500476_GSM5029362_NR8727_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500476_GSM5029362_NR8727_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029362,SRR13500477,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500477_GSM5029362_NR8727_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500477_GSM5029362_NR8727_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029362,SRR13500478,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500478_GSM5029362_NR8727_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500478_GSM5029362_NR8727_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029362,SRR13500479,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500479_GSM5029362_NR8727_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500479_GSM5029362_NR8727_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029362,SRR13500480,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500480_GSM5029362_NR8727_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500480_GSM5029362_NR8727_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029363,SRR13500481,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500481_GSM5029363_SD1494.1_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500481_GSM5029363_SD1494.1_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029363,SRR13500482,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500482_GSM5029363_SD1494.1_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500482_GSM5029363_SD1494.1_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029363,SRR13500483,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500483_GSM5029363_SD1494.1_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500483_GSM5029363_SD1494.1_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029363,SRR13500484,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500484_GSM5029363_SD1494.1_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500484_GSM5029363_SD1494.1_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029363,SRR13500485,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500485_GSM5029363_SD1494.1_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500485_GSM5029363_SD1494.1_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029363,SRR13500486,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500486_GSM5029363_SD1494.1_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500486_GSM5029363_SD1494.1_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029363,SRR13500487,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500487_GSM5029363_SD1494.1_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500487_GSM5029363_SD1494.1_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029363,SRR13500488,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500488_GSM5029363_SD1494.1_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500488_GSM5029363_SD1494.1_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029364,SRR13500489,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500489_GSM5029364_SD2051_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500489_GSM5029364_SD2051_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029364,SRR13500490,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500490_GSM5029364_SD2051_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500490_GSM5029364_SD2051_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029364,SRR13500491,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500491_GSM5029364_SD2051_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500491_GSM5029364_SD2051_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029364,SRR13500492,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500492_GSM5029364_SD2051_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500492_GSM5029364_SD2051_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA693857,GSM5029364,SRR13500493,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500493_GSM5029364_SD2051_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA693857/fastq/SRR13500493_GSM5029364_SD2051_Homo_sapiens_RNA-Seq_2.fastq.gz
