bioproject,sample,run,read1,read2
PRJNA356761,GSM2420338,SRR5088892,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088892_GSM2420338_Pt18_On_E9261163-5_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088892_GSM2420338_Pt18_On_E9261163-5_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420339,SRR5088893,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088893_GSM2420339_Pt32_On_E9414883-5_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088893_GSM2420339_Pt32_On_E9414883-5_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420340,SRR5088894,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088894_GSM2420340_Pt38_On_E9414881-5_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088894_GSM2420340_Pt38_On_E9414881-5_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420341,SRR5088895,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088895_GSM2420341_Pt38_Pre_E9200719-6_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088895_GSM2420341_Pt38_Pre_E9200719-6_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420342,SRR5088896,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088896_GSM2420342_Pt48_On_E9047631-6_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088896_GSM2420342_Pt48_On_E9047631-6_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420343,SRR5088897,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088897_GSM2420343_Pt48_Pre_E9047561-7_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088897_GSM2420343_Pt48_Pre_E9047561-7_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420344,SRR5088898,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088898_GSM2420344_Pt36_Pre_AD467095-6_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088898_GSM2420344_Pt36_Pre_AD467095-6_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420345,SRR5088899,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088899_GSM2420345_Pt36_On_AD495182-6_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088899_GSM2420345_Pt36_On_AD495182-6_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420346,SRR5088900,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088900_GSM2420346_Pt37_Pre_AD502452-5_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088900_GSM2420346_Pt37_Pre_AD502452-5_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420349,SRR5088903,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088903_GSM2420349_Pt37_On_AD495183-5_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088903_GSM2420349_Pt37_On_AD495183-5_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420350,SRR5088904,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088904_GSM2420350_Pt46_Pre_AD467096-6_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088904_GSM2420350_Pt46_Pre_AD467096-6_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420351,SRR5088905,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088905_GSM2420351_Pt46_On_AD781834-6_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088905_GSM2420351_Pt46_On_AD781834-6_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420352,SRR5088906,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088906_GSM2420352_Pt24_Pre_AD436687-5_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088906_GSM2420352_Pt24_Pre_AD436687-5_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420353,SRR5088907,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088907_GSM2420353_Pt27_On_AD467934-5_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088907_GSM2420353_Pt27_On_AD467934-5_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420354,SRR5088908,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088908_GSM2420354_Pt27_Pre_AD453873-5_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088908_GSM2420354_Pt27_Pre_AD453873-5_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420355,SRR5088909,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088909_GSM2420355_Pt29_Pre_AD497504-5_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088909_GSM2420355_Pt29_Pre_AD497504-5_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420356,SRR5088910,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088910_GSM2420356_Pt30_On_AD505620-6_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088910_GSM2420356_Pt30_On_AD505620-6_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420357,SRR5088911,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088911_GSM2420357_Pt30_Pre_AD497503-5_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088911_GSM2420357_Pt30_Pre_AD497503-5_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420358,SRR5088912,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088912_GSM2420358_Pt31_On_AD467932-6_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088912_GSM2420358_Pt31_On_AD467932-6_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420359,SRR5088913,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088913_GSM2420359_Pt31_Pre_AD453872-5_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088913_GSM2420359_Pt31_Pre_AD453872-5_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420360,SRR5088914,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088914_GSM2420360_Pt8_Pre_AD153354-6_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088914_GSM2420360_Pt8_Pre_AD153354-6_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420361,SRR5088915,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088915_GSM2420361_Pt8_On_AD167380-7_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088915_GSM2420361_Pt8_On_AD167380-7_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420362,SRR5088916,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088916_GSM2420362_Pt11_Pre_AD153352-6_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088916_GSM2420362_Pt11_Pre_AD153352-6_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420363,SRR5088917,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088917_GSM2420363_Pt11_On_AD314068-6_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088917_GSM2420363_Pt11_On_AD314068-6_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420364,SRR5088918,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088918_GSM2420364_Pt13_On_AD314067-6_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088918_GSM2420364_Pt13_On_AD314067-6_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420365,SRR5088919,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088919_GSM2420365_Pt16_On_AD167378-6_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088919_GSM2420365_Pt16_On_AD167378-6_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420366,SRR5088920,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088920_GSM2420366_Pt26_Pre_AD467789-6_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088920_GSM2420366_Pt26_Pre_AD467789-6_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420367,SRR5088921,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088921_GSM2420367_Pt26_On_AD467915-5_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088921_GSM2420367_Pt26_On_AD467915-5_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420368,SRR5088922,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088922_GSM2420368_Pt28_Pre_AD297619-6_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088922_GSM2420368_Pt28_Pre_AD297619-6_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420369,SRR5088923,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088923_GSM2420369_Pt28_On_AD167375-7_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088923_GSM2420369_Pt28_On_AD167375-7_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420370,SRR5088924,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088924_GSM2420370_Pt44_Pre_AD467790-6_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088924_GSM2420370_Pt44_Pre_AD467790-6_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420371,SRR5088925,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088925_GSM2420371_Pt44_On_AD167376-6_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088925_GSM2420371_Pt44_On_AD167376-6_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420372,SRR5088926,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088926_GSM2420372_Pt106_Pre_AD502250-5_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088926_GSM2420372_Pt106_Pre_AD502250-5_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420373,SRR5088927,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088927_GSM2420373_Pt106_On_AD513626-6_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088927_GSM2420373_Pt106_On_AD513626-6_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420374,SRR5088928,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088928_GSM2420374_Pt34_On_AD485757-6_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088928_GSM2420374_Pt34_On_AD485757-6_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420375,SRR5088929,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088929_GSM2420375_Pt34_Pre_AD466985-6_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088929_GSM2420375_Pt34_Pre_AD466985-6_Homo_sapiens_RNA-Seq_2.fastq.gz
PRJNA356761,GSM2420376,SRR5088930,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088930_GSM2420376_Pt35_On_AD485758-6_Homo_sapiens_RNA-Seq_1.fastq.gz,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA356761/fastq/SRR5088930_GSM2420376_Pt35_On_AD485758-6_Homo_sapiens_RNA-Seq_2.fastq.gz
