bioproject,sample,run,read1,read2
PRJNA694637,GSM5033966,SRR13521197,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521197_GSM5033966_Patient_tumor_sample_17_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033966,SRR13521198,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521198_GSM5033966_Patient_tumor_sample_17_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033966,SRR13521199,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521199_GSM5033966_Patient_tumor_sample_17_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033967,SRR13521200,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521200_GSM5033967_Patient_tumor_sample_17_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033967,SRR13521201,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521201_GSM5033967_Patient_tumor_sample_17_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033967,SRR13521202,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521202_GSM5033967_Patient_tumor_sample_17_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033967,SRR13521203,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521203_GSM5033967_Patient_tumor_sample_17_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033967,SRR13521204,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521204_GSM5033967_Patient_tumor_sample_17_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033968,SRR13521205,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521205_GSM5033968_Patient_tumor_sample_17_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033968,SRR13521206,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521206_GSM5033968_Patient_tumor_sample_17_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033968,SRR13521207,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521207_GSM5033968_Patient_tumor_sample_17_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033968,SRR13521208,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521208_GSM5033968_Patient_tumor_sample_17_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033968,SRR13521209,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521209_GSM5033968_Patient_tumor_sample_17_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033969,SRR13521210,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521210_GSM5033969_Patient_tumor_sample_18_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033969,SRR13521211,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521211_GSM5033969_Patient_tumor_sample_18_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033969,SRR13521212,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521212_GSM5033969_Patient_tumor_sample_18_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033969,SRR13521213,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521213_GSM5033969_Patient_tumor_sample_18_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033969,SRR13521214,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521214_GSM5033969_Patient_tumor_sample_18_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033970,SRR13521215,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521215_GSM5033970_Patient_tumor_sample_18_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033970,SRR13521216,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521216_GSM5033970_Patient_tumor_sample_18_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033970,SRR13521217,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521217_GSM5033970_Patient_tumor_sample_18_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033970,SRR13521218,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521218_GSM5033970_Patient_tumor_sample_18_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033970,SRR13521219,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521219_GSM5033970_Patient_tumor_sample_18_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033971,SRR13521220,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521220_GSM5033971_Patient_tumor_sample_19_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033971,SRR13521221,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521221_GSM5033971_Patient_tumor_sample_19_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033971,SRR13521222,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521222_GSM5033971_Patient_tumor_sample_19_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033971,SRR13521223,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521223_GSM5033971_Patient_tumor_sample_19_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033971,SRR13521224,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521224_GSM5033971_Patient_tumor_sample_19_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033972,SRR13521225,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521225_GSM5033972_Patient_tumor_sample_20_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033972,SRR13521226,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521226_GSM5033972_Patient_tumor_sample_20_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033972,SRR13521227,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521227_GSM5033972_Patient_tumor_sample_20_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033972,SRR13521228,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521228_GSM5033972_Patient_tumor_sample_20_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033972,SRR13521229,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521229_GSM5033972_Patient_tumor_sample_20_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033973,SRR13521230,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521230_GSM5033973_Patient_tumor_sample_20_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033973,SRR13521231,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521231_GSM5033973_Patient_tumor_sample_20_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033973,SRR13521232,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521232_GSM5033973_Patient_tumor_sample_20_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033973,SRR13521233,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521233_GSM5033973_Patient_tumor_sample_20_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033973,SRR13521234,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521234_GSM5033973_Patient_tumor_sample_20_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033974,SRR13521235,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521235_GSM5033974_Patient_tumor_sample_20_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033974,SRR13521236,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521236_GSM5033974_Patient_tumor_sample_20_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033974,SRR13521237,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521237_GSM5033974_Patient_tumor_sample_20_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033974,SRR13521238,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521238_GSM5033974_Patient_tumor_sample_20_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033974,SRR13521239,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521239_GSM5033974_Patient_tumor_sample_20_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033976,SRR13521241,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521241_GSM5033976_Patient_tumor_sample_22_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033976,SRR13521242,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521242_GSM5033976_Patient_tumor_sample_22_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033976,SRR13521243,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521243_GSM5033976_Patient_tumor_sample_22_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033976,SRR13521244,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521244_GSM5033976_Patient_tumor_sample_22_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033976,SRR13521245,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521245_GSM5033976_Patient_tumor_sample_22_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033977,SRR13521246,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521246_GSM5033977_Patient_tumor_sample_22_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033977,SRR13521247,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521247_GSM5033977_Patient_tumor_sample_22_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033977,SRR13521248,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521248_GSM5033977_Patient_tumor_sample_22_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033977,SRR13521249,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521249_GSM5033977_Patient_tumor_sample_22_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033977,SRR13521250,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521250_GSM5033977_Patient_tumor_sample_22_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033978,SRR13521251,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521251_GSM5033978_Patient_tumor_sample_23_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033978,SRR13521252,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521252_GSM5033978_Patient_tumor_sample_23_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033978,SRR13521253,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521253_GSM5033978_Patient_tumor_sample_23_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033978,SRR13521254,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521254_GSM5033978_Patient_tumor_sample_23_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033978,SRR13521255,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521255_GSM5033978_Patient_tumor_sample_23_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033979,SRR13521256,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521256_GSM5033979_Patient_tumor_sample_23_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033979,SRR13521257,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521257_GSM5033979_Patient_tumor_sample_23_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033979,SRR13521258,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521258_GSM5033979_Patient_tumor_sample_23_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033979,SRR13521259,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521259_GSM5033979_Patient_tumor_sample_23_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033979,SRR13521260,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521260_GSM5033979_Patient_tumor_sample_23_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033980,SRR13521261,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521261_GSM5033980_Patient_tumor_sample_23_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033980,SRR13521262,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521262_GSM5033980_Patient_tumor_sample_23_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033980,SRR13521263,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521263_GSM5033980_Patient_tumor_sample_23_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033980,SRR13521264,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521264_GSM5033980_Patient_tumor_sample_23_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033980,SRR13521265,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521265_GSM5033980_Patient_tumor_sample_23_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033981,SRR13521266,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521266_GSM5033981_Patient_tumor_sample_24_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033981,SRR13521267,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521267_GSM5033981_Patient_tumor_sample_24_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033981,SRR13521268,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521268_GSM5033981_Patient_tumor_sample_24_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033981,SRR13521269,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521269_GSM5033981_Patient_tumor_sample_24_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033981,SRR13521270,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521270_GSM5033981_Patient_tumor_sample_24_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033982,SRR13521271,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521271_GSM5033982_Patient_tumor_sample_25_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033983,SRR13521272,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521272_GSM5033983_Patient_tumor_sample_25_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033983,SRR13521273,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521273_GSM5033983_Patient_tumor_sample_25_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033983,SRR13521274,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521274_GSM5033983_Patient_tumor_sample_25_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033983,SRR13521275,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521275_GSM5033983_Patient_tumor_sample_25_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033983,SRR13521276,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521276_GSM5033983_Patient_tumor_sample_25_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033984,SRR13521277,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521277_GSM5033984_Patient_tumor_sample_25_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033984,SRR13521278,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521278_GSM5033984_Patient_tumor_sample_25_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033984,SRR13521279,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521279_GSM5033984_Patient_tumor_sample_25_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033984,SRR13521280,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521280_GSM5033984_Patient_tumor_sample_25_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033984,SRR13521281,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521281_GSM5033984_Patient_tumor_sample_25_resection_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033985,SRR13521282,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521282_GSM5033985_Patient_tumor_sample_26_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033985,SRR13521283,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521283_GSM5033985_Patient_tumor_sample_26_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033985,SRR13521284,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521284_GSM5033985_Patient_tumor_sample_26_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033985,SRR13521285,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521285_GSM5033985_Patient_tumor_sample_26_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033985,SRR13521286,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521286_GSM5033985_Patient_tumor_sample_26_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033986,SRR13521287,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521287_GSM5033986_Patient_tumor_sample_26_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033986,SRR13521288,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521288_GSM5033986_Patient_tumor_sample_26_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033986,SRR13521289,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521289_GSM5033986_Patient_tumor_sample_26_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033986,SRR13521290,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521290_GSM5033986_Patient_tumor_sample_26_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033986,SRR13521291,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521291_GSM5033986_Patient_tumor_sample_26_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033987,SRR13521292,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521292_GSM5033987_Patient_tumor_sample_28_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033987,SRR13521293,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521293_GSM5033987_Patient_tumor_sample_28_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033987,SRR13521294,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521294_GSM5033987_Patient_tumor_sample_28_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033987,SRR13521295,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521295_GSM5033987_Patient_tumor_sample_28_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033987,SRR13521296,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521296_GSM5033987_Patient_tumor_sample_28_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033988,SRR13521297,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521297_GSM5033988_Patient_tumor_sample_28_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033988,SRR13521298,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521298_GSM5033988_Patient_tumor_sample_28_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033988,SRR13521299,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521299_GSM5033988_Patient_tumor_sample_28_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033988,SRR13521300,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521300_GSM5033988_Patient_tumor_sample_28_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033988,SRR13521301,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521301_GSM5033988_Patient_tumor_sample_28_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033989,SRR13521302,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521302_GSM5033989_Patient_tumor_sample_29_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033989,SRR13521303,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521303_GSM5033989_Patient_tumor_sample_29_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033989,SRR13521304,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521304_GSM5033989_Patient_tumor_sample_29_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033989,SRR13521305,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521305_GSM5033989_Patient_tumor_sample_29_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033989,SRR13521306,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521306_GSM5033989_Patient_tumor_sample_29_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033990,SRR13521307,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521307_GSM5033990_Patient_tumor_sample_29_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033990,SRR13521308,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521308_GSM5033990_Patient_tumor_sample_29_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5033990,SRR13521309,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521309_GSM5033990_Patient_tumor_sample_29_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
